avg_speed,max_speed,std_speed,night_driving_ratio,trip_duration_min,distance_km,has_dtc_errors,avg_coolant_temp,avg_iat,TripID,target
31.721103184713378,85.19200000000002,24.72739579988205,0.0,18.233333333333334,9.639690801132343,False,63.710646041856236,27.35213830755232,108.0,0
25.104369813690603,149.6416,23.759618070322976,0.0,1397.7166666666667,584.8132682459819,False,58.136382666945785,26.25800711743772,109,1
58.21447233201581,129.2696,39.630898072635986,0.0,51.583333333333336,50.04827551877471,False,75.44005270092227,30.94631093544137,109.0,1
50.30570113107852,152.0492,43.87960626270364,0.0,3.2666666666666666,2.7388659504698305,False,68.2204915100311,30.20857528139362,11,1
10.896767567567567,27.0392,7.491974433820318,0.0,5.533333333333333,1.00492412012012,False,40.066066066066064,17.303303303303302,11.0,0
26.044577226666668,123.8988,27.51258580067382,0.0,557.25,241.88901099266667,False,52.339733333333335,20.8032,110,1
24.7882830449827,58.338,15.630917798840281,0.0,19.166666666666668,7.918479306036139,False,70.67474048442907,38.147923875432525,110.0,0
26.68273674571496,176.6808,28.273151176892362,0.0,326.93333333333334,145.3912677788735,False,52.691946466306646,18.529349612585115,111,1
8.624775796178342,27.2244,5.971520130507881,0.0,5.216666666666667,0.7498763400566171,False,41.445859872611464,20.869426751592357,111.0,0
27.92312948553513,102.9712,29.051677025543018,0.16003990309248967,224.28333333333333,104.37820930190173,False,54.737352144791224,21.093629756306115,112,1
33.49120724801813,71.6724,21.1025563696269,0.0,15.95,8.903079260098151,False,60.52887882219706,26.05436013590034,112.0,0
24.033402155211444,173.3472,23.21996794588777,0.03341483292583537,239.11666666666667,95.77978353356072,False,65.03422982885085,24.026713755320113,113,1
32.529124406779665,84.266,25.387201429757106,0.0,19.616666666666667,10.635216507438795,False,70.75084745762712,32.99491525423729,113.0,0
17.87074315755419,263.5026,21.019567636823037,0.0,896.95,267.15271791947055,False,50.64380459398253,18.458589453251374,114,1
3.7040000000000006,3.704,4.454410827179818e-16,1.0,2.8666666666666667,0.17696888888888893,False,0.0,0.0,114.0,0
18.65298656575213,183.9036,23.37914831995434,0.1501892147587512,905.6166666666667,281.54092528424263,False,51.19938505203406,23.014427625354777,115,1
3.7040000000000006,3.704,4.454410827179818e-16,1.0,2.716666666666667,0.1677088888888889,False,0.0,0.0,115.0,0
9.443933581091125,61.11600000000001,13.35842852973547,0.0,974.35,153.36161141226896,False,41.300877062583616,20.28184926415936,116,1
3.7040000000000006,3.704,4.454410827179818e-16,0.0,2.7333333333333334,0.16873777777777782,False,0.0,0.0,116.0,0
18.209754564121713,99.2672,24.39715905964039,0.0,234.38333333333333,71.1343828986788,False,38.981892850476015,16.207018853836104,117,1
3.704,3.704,0.0,0.0,17.883333333333333,1.1039977777777779,False,0.0,0.0,117.0,0
18.155868145620026,99.6376,18.548937965440217,0.0,257.46666666666664,77.90884753153838,False,42.77801478953356,17.35736632536974,118,0
14.368490706319701,52.5968,17.792890977019443,0.0,4.45,1.0656630607187112,False,54.04089219330855,28.30111524163569,118.0,1
29.5054178366978,175.1992,26.196603977098054,0.0,243.31666666666666,119.65266527720865,False,64.54308526664659,22.633775233504068,119,1
26.718005857740586,87.044,15.103286776444984,0.0,7.933333333333334,3.5327141078568105,False,81.27824267782427,37.91004184100419,119.0,0
20.124929058070418,126.1212,20.863028209312635,0.0,1038.4333333333334,348.30661941448204,False,60.42775491540924,25.705361225422955,12,1
15.001199999999999,15.0012,1.7779089208142152e-15,0.0,9.516666666666667,2.379357,False,15.30541012216405,8.322862129144852,12.0,0
25.536647886347883,173.9028,28.913558633225616,0.0,254.51666666666668,108.32504163122735,False,66.28932778932779,26.37092862092862,120,1
14.634887606112054,45.9296,12.374121757363373,0.0,9.816666666666666,2.3944302222222222,False,59.04753820033956,28.775891341256365,120.0,0
27.672461816538632,170.384,27.234479328480845,0.051212532007832504,149.61666666666667,69.00435825751869,False,69.7630667269167,27.974469046543152,121,1
39.857465696465695,145.0116,22.899875882098875,0.0,16.0,10.62865751905752,False,59.16320166320166,24.624740124740125,121.0,0
24.774984032660466,120.9356,25.357555056681502,0.12792016330233613,189.53333333333333,78.26142178317079,False,55.640054434112045,23.6846223633477,122,1
1.8520000000000003,1.852,2.227205413589909e-16,0.0,2.716666666666667,0.08385444444444445,False,0.0,0.0,122.0,0
24.119330984058493,138.9,27.5944947948858,0.0,160.0,64.31821595748931,False,55.23480762315714,26.269327580007193,123,1
25.275596879432623,83.5252,22.387758804724697,0.0,24.516666666666666,10.327889724901496,False,72.8886524822695,34.641843971631204,123.0,0
22.83633448637317,80.3768,19.711022853086284,0.0,158.23333333333332,60.22448878156302,False,51.45898846960168,22.0062893081761,124,0
12.747840361445782,50.93,15.109473589405976,0.0,11.05,2.347727266566265,False,49.61295180722892,21.712349397590362,124.0,0
29.630678870692254,184.4592,28.426327397359188,0.0,193.48333333333332,95.55070861385177,False,60.7360594795539,24.73816939616196,125,1
17.27783494176373,52.9672,16.47219520508961,0.0,9.966666666666667,2.8700403597707527,False,58.4242928452579,24.58901830282862,125.0,0
35.24342702083609,140.9372,29.448247592825695,0.0,213.13333333333333,125.19248465068108,False,74.04440333024976,25.620589401347956,126,1
15.958328692699492,70.376,18.32468387401337,0.0,9.983333333333333,2.6552885797019434,False,45.69609507640068,13.171477079796265,126.0,0
22.820702985789556,112.6016,24.514741467027264,0.0,1249.45,475.22212242657935,False,51.056043429666296,20.501516844962477,127,1
17.173140661938536,62.042,15.757027094361543,0.0,28.6,8.185863715524036,False,57.572104018912526,20.471040189125297,127.0,0
13.33158861480076,60.5604,14.909791592693088,0.0,1250.0833333333333,277.7599455703142,False,50.761995120628896,22.65126050420168,128,0
9.859176470588235,23.7056,5.757467925247357,0.0,5.366666666666666,0.8818485620915032,False,39.910216718266255,18.229102167182663,128.0,0
13.52781150604617,65.9312,14.910040299701176,0.0,1338.9166666666667,301.8768714828386,False,46.540674239648226,19.896299010626603,129,0
31.50440338983051,76.858,20.55759400495041,0.0,17.633333333333333,9.258794107344633,False,61.134651600753294,25.760828625235405,129.0,0
20.88731189175124,136.122,25.104066409689548,0.0,962.7333333333333,335.1485233653107,False,57.721701795472285,26.346669268800415,13,1
34.863181374722835,136.6776,21.426321628743068,0.0,15.916666666666666,9.248427281350086,False,59.930155210643015,24.48780487804878,13.0,0
17.665418992568124,150.7528,19.962107035010135,0.0,1319.8,388.5803331065235,False,38.86391412056152,15.647729149463254,130,1
27.110284117647055,87.044,25.31940297536953,0.0,22.65,10.234132254411763,False,65.0139705882353,30.05,130.0,0
20.72022971293282,129.64,23.650215743357364,0.0,1292.0166666666667,446.18136877118474,False,51.430156851139394,19.909440662918023,131,1
0.0,0.0,0.0,0.0,2.7333333333333334,0.0,False,0.0,0.0,131.0,0
15.500108923806701,83.5252,16.639587127673394,0.0,1339.9166666666667,346.14757136928887,False,49.10776756596502,17.862733471686926,132,0
0.0,0.0,0.0,0.0,130.5,0.0,False,0.0,0.0,132.0,0
21.60309220722682,147.0488,26.008513129236174,0.2722391525177768,1257.7833333333333,452.8668221118851,False,48.49920185749529,19.257147003337685,133,1
0.0,0.0,0.0,0.0,2.7333333333333334,0.0,False,0.0,0.0,133.0,0
25.854729171259642,108.342,24.999399289088277,0.0,768.25,331.048261430337,False,64.25964525503558,26.675518589036976,134,1
5.166328747795415,44.8184,10.243837545785993,0.0,10.233333333333333,0.8811460697628846,False,44.35273368606702,13.077601410934744,134.0,1
12.766286062658764,71.30199999999998,13.613615574657231,0.0,690.7833333333333,146.97896067750494,False,45.906689246401356,21.61574936494496,135,0
19.40885610098177,52.5968,15.612062919508457,0.0,12.016666666666667,3.887162569113293,False,53.015427769985976,19.09256661991585,135.0,0
15.076678202772674,150.5676,16.970016626426162,0.0,608.2,152.8272613821057,False,42.234842158009016,17.740604643394022,136,1
8.75209364548495,36.114,12.790427896848866,0.0,4.95,0.7220477257525083,False,33.20401337792642,10.785953177257525,136.0,1
31.856104546462632,101.86,28.684203392188603,0.0,610.1,323.9234897299475,False,63.942670215125304,25.314814814814813,137,1
8.166069453376206,22.0388,5.120437750672838,0.0,5.15,0.700920961414791,False,32.47588424437299,16.70096463022508,137.0,0
13.748208063505325,124.2692,17.23172491338018,0.0,1274.45,292.02339610890607,False,42.210361395446,19.07666597033633,138,1
9.260000000000002,9.26,1.7816045815255828e-15,0.0,49.983333333333334,7.714094444444446,False,0.0,0.0,138.0,0
14.60619603081952,155.1976,17.665321136825067,0.0,1343.75,327.1179319402288,False,38.91758113471865,17.881158066775626,139,1
15.367659574468085,49.078,14.893114855693009,0.0,10.033333333333333,2.569814184397163,False,44.666666666666664,13.170212765957446,139.0,0
28.457736511775938,182.6072,28.249641381013582,0.16018459579885425,885.6333333333333,420.0520007674305,False,71.59322087842139,34.92390197326544,14,1
22.49156122747199,95.1928,23.955310898443148,0.0,34.18333333333333,12.813942243762515,False,67.54992693619094,29.811982464685826,14.0,0
19.055858981444928,184.8296,17.625034500577843,0.0,1429.2666666666667,453.9317341146642,False,63.36804184761153,26.826194236083694,140,1
18.019552259559674,67.9684,19.737008263706436,0.0,14.583333333333334,4.379752285309643,False,49.6071842410197,18.776361529548087,140.0,0
22.82939661458333,82.0436,24.21285484075066,0.0,20.316666666666666,7.7302873536603,False,56.821451822916664,23.216959635416668,141,0
6.658499328859061,23.5204,5.742571107624832,0.0,4.933333333333334,0.5474766114839672,False,35.65771812080537,14.939597315436242,141.0,0
11.337015377913309,120.1948,15.570003468701326,0.0,79.51666666666667,15.024694546673443,False,46.69941189283381,22.26290568503594,142,1
19.05442576489533,79.2656,18.72066570657677,0.0,10.516666666666667,3.339817404902487,False,46.81803542673108,14.400966183574878,142.0,0
13.24604475342168,92.6,16.909060379496484,0.0,98.21666666666667,21.6830393699761,False,44.58961546817293,22.784705626765152,143,1
19.377004328810138,106.1196,18.25831688674606,0.0,214.15,69.15975795024485,False,64.18459123023439,29.001121453403613,144,1
14.075103825514972,96.6744,16.07267698139386,0.0,236.41666666666666,55.45981882359163,False,46.69378570192141,19.604985286480872,145,0
0.0,0.0,0.0,0.0,7.433333333333334,0.0,False,46.780092592592595,10.95138888888889,145.0,0
36.992009764837626,183.1628,30.820081741141212,0.0,245.56666666666666,151.400075520866,False,69.72527062336692,27.643896976483763,146,1
0.012346666666666666,2.0372,0.15859580490458544,0.0,2.716666666666667,0.0005590296296296295,False,0.0,0.0,146.0,1
33.20970305006714,106.8604,24.847947377870963,0.0,358.9166666666667,198.65859866199884,False,74.44062919624017,30.7928256282371,147,1
17.073909070034446,53.3376,17.128170826868494,0.0,14.916666666666666,4.244763504911342,False,51.88404133180253,17.95292766934558,147.0,0
16.898031585760517,75.7468,18.24927985528345,0.0,389.0,109.55557144768069,False,64.40776699029126,29.243624595469257,148,0
14.023755555555555,25.5576,8.552260698775163,0.0,5.383333333333334,1.2582425123456789,False,38.97839506172839,16.11111111111111,148.0,0
12.973330738450345,86.118,16.032686784819237,0.0,393.18333333333334,85.01495706966169,False,44.23990542015278,17.602764641687887,149,1
20.0016,20.0016,0.0,0.0,2.716666666666667,0.905628,False,0.0,0.0,149.0,0
19.40961933555741,219.8509,23.9833698857673,0.0,466.31666666666666,150.85048316376688,False,59.638448707256046,25.744995829858215,15,1
31.955425176568344,90.0072,25.20473348567694,0.0,40.61666666666667,21.63204754313807,False,77.65517241379311,35.27710843373494,15.0,0
18.548705491488192,86.3032,19.198349584153227,0.0,437.0833333333333,135.1221670872994,False,58.191378363536515,21.01798462383306,150,0
20.0016,20.0016,0.0,0.0,2.7333333333333334,0.911184,False,0.0,0.0,150.0,0
35.90061113822942,128.3436,35.19151488831783,0.0,437.31666666666666,261.6655932377783,False,74.06663708305598,29.44294061090156,151,1
43.19216371681416,85.19200000000002,19.660584475118405,0.0,15.033333333333333,10.822036575712879,False,64.67146017699115,27.108407079646017,151.0,0
15.311003949255376,126.862,17.570831039730294,0.0,443.6333333333333,113.20786197813322,False,63.39911748483177,35.36701599558742,152,1
21.11167757575757,21.6684,2.658945829219879,0.0,2.7333333333333334,0.9617542006734006,False,0.0,0.0,152.0,0
11.66612253689669,149.6416,17.09717556414642,0.0,449.31666666666666,87.36305485338829,False,41.9918228958915,18.93558037495014,153,1
31.34021297888976,77.5988,20.75818576009545,0.0,21.25,11.099658763356791,False,71.24863174354965,32.4573885848319,153.0,0
39.264011608729334,150.1972,30.21046097889449,0.0,488.9,319.93625459179617,False,78.1141737664586,29.21759533463939,154,1
5.0004,5.0004,0.0,0.0,2.716666666666667,0.226407,False,0.0,0.0,154.0,0
22.2144364873222,88.896,22.861559373596208,0.0,396.85,146.92998533323026,False,53.054576376004945,22.21413110698825,155,0
5.0004,5.0004,0.0,0.0,2.716666666666667,0.226407,False,0.0,0.0,155.0,0
15.083669706700922,60.5604,17.160044944713004,0.14215371440804966,1084.4833333333333,272.63314004036727,False,36.86255619781631,16.89188610575894,156,1
18.00506573950254,128.1584,18.076425469293874,0.0,1158.8666666666666,347.75784194419185,False,49.93006151377374,19.12877774806098,157,1
22.392495104615076,75.3764,18.100558335376174,0.0,1216.2666666666667,453.9207563206638,False,73.44919411352488,24.84122534788267,158,0
20.157638010093724,99.6376,18.94733001768732,0.0,1248.6166666666666,419.48604633394206,False,66.24080749819755,30.373612112472962,159,0
17.173046111811686,92.9704,18.729201425375965,0.21084489281210592,421.53333333333336,120.65018951665033,False,49.57696511139134,22.796132828919713,16,1
15.377124018838304,50.7448,13.29510445354589,0.0,10.966666666666667,2.8105965567765567,False,48.69230769230769,14.717425431711145,16.0,0
17.022180423583286,161.124,18.711322940359633,0.0,166.83333333333334,47.331118344463526,False,59.50944476244992,25.717801946193475,160,1
15.108341278772379,67.4128,15.925480879454529,0.0,190.75,48.03193498209719,False,52.53947144075021,22.048081841432225,161,0
5.325964786795049,185.0148,16.12257713931383,0.0,198.46666666666667,17.61710796698762,False,23.080467675378266,10.89133425034388,162,1
17.695307583417595,87.7848,19.799870521898047,0.0,254.95,75.19031113987192,False,38.419362992922146,14.424165824064712,163,0
15.47641901907901,71.30199999999998,16.968286812125594,0.0,299.53333333333336,77.26172294746888,False,71.11197682549196,32.572370392568175,164,0
16.355887648541593,97.0448,17.172228102007043,0.0,351.8,95.90002124594888,False,51.74612891609651,20.834893770255672,165,0
11.42902918884051,59.4492,14.849084367850478,0.0,1057.1333333333334,201.36679538604886,False,63.418480890179005,27.64892759232382,166,1
58.722082321899734,141.8632,41.26691436258515,0.0,1146.4,1121.9832528970976,False,70.46448988566402,18.012862796833772,167,1
46.65871484451105,178.9032,38.11822885938125,0.0,1265.4666666666667,984.084139087232,False,75.45050580741851,27.156912701386286,168,1
16.153149821403055,85.0068,16.81165492195462,0.09644234890698672,1272.15,342.48715908829826,False,67.29532790398629,31.101443063294756,169,0
20.829321776658876,84.0808,18.64981508202955,0.15114188095666248,326.23333333333335,113.2536512378669,False,61.84598093868009,29.52054486603129,17,0
17.309277573131098,76.858,18.918724208348365,0.0,15.8,4.558109760924522,False,52.355362946912244,19.02600216684724,17.0,0
22.030955785123965,101.6748,25.137862171291246,0.0,1324.2333333333333,486.2354335975665,False,56.20816115702479,24.234848484848484,170,1
14.577115765352886,86.3032,14.286001002908039,0.0,1330.15,323.1625089214023,False,52.85494958753437,20.192025664527957,171,0
16.406044424057086,306.6171,23.058260288480643,0.0,1332.8833333333334,364.4557196458659,False,54.777981651376145,20.042609582059125,172,1
32.11900165666952,118.7132,24.933163364547696,0.0,1350.7166666666667,723.0611809059633,False,74.28011044463487,26.07826335332762,173,1
11.557249376854601,65.9312,15.402017838557814,0.0,1301.4166666666667,250.67994933102543,False,51.41780415430267,21.373590504451037,174,1
16.214451917098447,85.19200000000002,18.150940521929105,0.0,1331.4166666666667,359.80319205483596,False,43.66243523316062,18.133678756476684,175,0
14.346516776750331,68.7092,16.80730167785838,0.11988110964332893,1337.0,319.68821550858655,False,35.47721268163804,13.050528401585204,176,1
21.126438323716975,77.0432,19.69936102417838,0.0,1379.4666666666667,485.7202908826129,False,58.15381111448527,25.511084117825693,177,0
41.73509285903902,107.6012,26.476682889723754,0.0,1374.2833333333333,955.9307088549391,False,75.57977170161932,26.033890806123352,178,1
20.34180280683848,90.9332,20.10968783580625,0.0,1370.3833333333334,464.6011256074112,False,64.49821383005869,28.361061495279408,179,0
23.7596441861489,183.348,22.086298402087763,0.007264562145027077,215.0,85.1387250003669,False,61.66244001232774,32.23801347246071,18,1
10.607980901856763,51.3004,13.557015182964268,0.0,6.266666666666667,1.1079446719717063,False,44.88859416445624,18.395225464190982,18.0,1
18.7024467789891,67.2276,16.67042317115479,0.3503468780971259,1376.7833333333333,429.1536169644313,False,64.37628014535844,24.55616121572514,180,0
12.565218035961273,57.5972,13.416848773010647,0.11756569847856155,1387.7,290.61255114172434,False,48.45228215767635,20.51203319502075,181,0
7.590000209424084,97.0448,16.446978897035102,0.08586387434554973,1390.5833333333333,175.90879652036068,False,20.690052356020942,9.501047120418848,182,1
8.88286273241714,57.5972,12.49724638482357,0.06669361358124495,1396.8666666666666,206.80291425815147,False,30.189571544058204,14.041632983023444,183,1
12.54240988764045,110.194,22.243448595247585,0.09578651685393258,22.466666666666665,4.696435702372035,False,39.8002808988764,17.753370786516854,184,1
20.680599938233474,123.5284,20.85905974222514,0.07705373687461396,44.56666666666667,15.361090065232307,False,66.92557134033353,25.602378011117974,185,1
13.418729246935198,66.1164,14.802776904796582,0.0,95.56666666666666,21.37305375053512,False,52.468184471687096,25.376143218525005,186,0
22.152306646372402,79.4508,22.406833445583754,0.0,103.11666666666666,38.071200339196125,False,55.53559952646711,25.054794520547944,187,0
15.757675415437179,85.5624,16.428957585448632,0.0,150.66666666666666,39.569273820986695,False,61.884298804162135,27.074079826059947,188,0
20.61289269191402,73.7096,16.589605604996347,0.0,167.68333333333334,57.60730927037415,False,65.80225179119755,27.79037871033777,189,0
14.541731532574442,160.3832,16.252252474402685,0.01183355842819474,185.01666666666668,44.84104492864136,False,56.41147340664995,26.340021866357965,19,1
31.351910264550266,109.8236,25.40324930959617,0.0,15.883333333333333,8.299547356143446,False,61.87619047619047,25.51851851851852,19.0,1
58.94092719802794,147.6044,43.192643676347636,0.0,900.8166666666667,884.9161594795033,False,66.83894823336072,16.6764878506867,190,1
53.19069608578153,142.9744,41.699236507171904,0.0,1010.0333333333333,895.4062678307034,False,72.06058756865139,25.783889809083778,191,1
13.164163112078347,73.7096,14.57479888216595,0.0,1055.65,231.61247982109177,False,44.441512513601744,20.835146898803046,192,0
14.12956478696742,106.8604,18.63938982056673,0.0,1108.5333333333333,261.05155919743805,False,35.39724310776943,16.67230576441103,193,1
17.76851246930423,58.1528,14.599311948387536,0.0,1117.7666666666667,331.0175159073215,False,66.52633015006822,22.203274215552526,194,0
13.19923598865687,60.9308,13.456306810395512,0.0,1152.3666666666666,253.50599297992034,False,35.88605310647074,16.607630832688837,195,0
14.377500288312262,65.0052,15.878471894564372,0.11532490574406742,1183.7333333333333,283.6521056880806,False,49.511865158571744,22.61033488578399,196,0
12.516652931132613,60.3752,15.998627051690464,0.0,1310.45,273.37413056004556,False,44.12322140011383,19.20774046670461,197,1
25.86264817567568,88.3404,22.86213639966265,0.0,1366.2,588.8924989601352,False,56.98699324324324,22.054054054054053,198,0
26.258167973029924,135.3812,27.88931028531456,0.0347661188369153,398.4,174.35423534091868,False,58.89780868099452,25.338600927096504,199,1
26.477269104602513,170.5692,28.695484104938917,4.184100418410042e-05,949.5333333333333,419.01749317428175,False,60.13205020920502,25.299456066945606,2,1
18.672806755126658,75.3764,18.88965620977856,0.0,13.983333333333333,4.351801352097573,False,47.663449939686366,16.5729794933655,2.0,0
28.64293174853215,139.2704,29.146138800693812,0.010501694591627286,237.41666666666666,113.33848965495568,False,65.36784572055946,33.83478925008354,20,1
42.5602426023085,92.9704,27.280740602141922,0.0,31.65,22.450527972717733,False,72.40083945435467,31.64585519412382,20.0,0
8.443825065963061,66.672,12.973208185039292,0.0,767.15,107.96133998922603,False,33.52209762532981,16.013192612137203,200,1
13.888843119757274,87.2292,15.540772543101335,0.0,839.1833333333333,194.25476108969403,False,59.322148848830984,24.715509548456183,201,0
16.2399642627469,57.0416,16.21349738011303,0.0,1031.2833333333333,279.13340796833046,False,53.85254937988057,23.572117593017914,202,0
6.700335644937587,69.2648,15.134397082590588,0.0,1081.8833333333334,120.81635769995376,False,52.54840499306519,28.310957004160887,203,1
16.96004552874068,120.0096,21.23618511191817,0.0,1268.7333333333333,358.6295849527377,False,66.87038174637999,34.88073716542343,204,1
9.198212997174528,96.304,14.105193351610225,0.0,5.733333333333333,0.8789403530633438,False,55.31297544012171,26.290806346446423,205,1
7.481916237942123,76.3024,13.110495424521794,0.0,12.4,1.5462626891747053,False,34.567524115755624,17.287781350482316,206,1
8.061070099301213,46.6704,12.254949362639895,0.0,749.8166666666667,100.73874519373953,False,29.58808385435822,14.859139389481427,207,1
11.25705549132948,74.4504,14.892338016756874,0.0,813.6666666666666,152.65818030186256,False,37.352360308285164,17.70544315992293,208,1
9.611806846609612,82.2288,15.64891904537326,0.0,904.0166666666667,144.82055976859778,False,39.71165240289664,18.220210664911125,209,1
14.9868902188477,70.9316,16.151648601436786,0.0,182.7,45.63508071639124,False,56.72430294136413,27.9007847891278,21,0
63.151870568746546,158.9016,35.93069786397927,0.0,30.25,31.839068078409717,False,74.18442849254555,30.101049144119273,21.0,1
13.327021270991109,70.5612,17.596677490556246,0.0,992.0833333333334,220.35859476548492,False,38.98156075074086,14.928218636812645,210,1
6.41386394446713,50.3744,11.544368494688419,0.0,1001.3,107.03669945991562,False,22.32053899550837,9.610453246222947,211,1
11.081439376770538,89.4516,17.88360323701559,0.0,1006.1166666666667,185.82034746041862,False,42.483356940509914,20.50070821529745,212,1
17.545831671753135,72.9688,16.39515476239686,0.0,1144.6,334.71598219147734,False,58.15513733468973,23.15751102068498,213,0
14.535002365184486,62.4124,15.238585211400494,0.0,1172.8166666666666,284.1148837321298,False,49.99479659413434,17.846736045411543,214,0
19.019576586237715,62.2272,16.381188035959095,0.0,1251.9666666666667,396.8645983347235,False,45.43118856121537,18.212466487935657,215,0
17.745180992907798,70.5612,16.686600193831868,0.0,1271.0833333333333,375.92673011780926,False,47.8468085106383,17.33356973995272,216,0
16.313617894422904,67.598,17.24484795242917,0.0,1299.0833333333333,353.21248521688705,False,39.84670444378169,17.070384730092453,217,0
16.33761777476255,83.7104,17.387395745545057,0.0,1388.75,378.14777807835816,False,46.67265943012212,17.489484396200815,218,0
9.470791454840453,74.8208,14.50487857547878,0.1838831800973499,1400.9666666666667,221.13771891971635,False,37.841806381828015,22.284207679826935,219,1
16.93981433439714,84.266,17.161372502647296,0.0,210.05,59.303466682335326,False,62.611673067560986,28.110726456428843,22,0
8.624083673469388,47.4112,12.654979021411831,0.0,9.983333333333333,1.4349517001133787,False,45.75340136054422,12.32482993197279,22.0,1
13.360157912124217,61.11600000000001,16.20304906492304,0.0,1420.7333333333333,316.3536947391991,False,44.20218037661051,18.677568549719194,220,0
14.648727134146341,55.3748,15.557611880191118,0.0,601.3,146.8046604293699,False,45.40548780487805,20.60035569105691,221,0
12.833102678899083,75.006,16.719081649040852,0.0,5.416666666666667,1.1585439918450562,False,39.07376146788991,15.565871559633027,222,1
27.051144218061673,117.4168,21.422822028769886,0.0,1395.75,629.2772423726597,False,56.79570484581498,20.515831497797357,223,1
15.955010687655344,68.3388,15.301832163444894,0.0,1104.6833333333334,293.7539064968011,False,59.647887323943664,24.43744821872411,224,0
13.732037657266812,134.6404,21.10242646826783,0.0,1188.4666666666667,272.0011503512171,False,35.952711496746204,15.254229934924078,225,1
23.610449341317366,111.8608,25.44415726270628,0.0,1189.65,468.1361843149701,False,51.55,19.49191616766467,226,1
21.079382714711457,106.6752,26.487050901144514,0.0,1247.3,438.2052343343267,False,52.60010837171498,25.211053914928204,227,1
23.825873730545513,126.862,25.501259008253708,0.0,1239.1833333333334,492.0770938166082,False,66.54378242414715,27.50856783524603,228,1
15.83815175050783,66.1164,15.002702870275607,0.0,1307.0666666666666,345.0253369116183,False,74.79471860437329,30.3257258931772,229,0
13.910155450950855,121.4912,15.029899554417979,0.0,233.13333333333333,54.04868179108349,False,59.58024226448252,31.123893805309734,23,1
18.46215603217158,57.0416,17.22011299879511,0.0,12.716666666666667,3.9129514034852546,False,54.1769436997319,18.66219839142091,23.0,0
12.389051593137255,67.598,15.112469577299903,0.0,1373.85,283.6783088538603,False,39.817401960784316,17.44761029411765,230,0
19.574126573531622,83.5252,15.518715864383546,0.0,1198.4,390.9605547620049,False,80.56158930449152,28.29592909719093,231,0
18.579752887259396,73.154,16.79065825244583,0.0,665.8166666666667,206.17848558142379,False,49.24129239230064,19.664527956003667,232,0
16.492628192371477,80.7472,14.982879301339525,0.0,608.9666666666667,167.3910135813525,False,48.49875621890547,20.26181592039801,233,0
24.826636889637225,119.8244,24.443267099049695,0.0,608.7333333333333,251.88002382141943,False,54.25394152762896,18.99096892698607,234,1
